LEVEL,Div Num,Div Name,Sch Num,Sch Name,Sch Type,Low Grade,High Grade,Subject,Grade,Test,2018-2019 Pass Rate,2019-2020 Pass Rate,2020-2021 Pass Rate,2018-2019 Adv Pass Rate,2019-2020 Adv Pass Rate,2020-2021 Adv Pass Rate,address,latitude,longitude,geoid_sd
SCH,20,Charlotte County,470,Bacon District Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,60,NA,40,12,NA,13,Bacon District Elementary Charlotte County,36.8881638,-78.5657708,5100750
SCH,20,Charlotte County,100,Eureka Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,89,NA,66,22,NA,9,Eureka Elementary Charlotte County,39.5078289,-115.9638527,NA
SCH,20,Charlotte County,450,Phenix Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,94,NA,70,26,NA,5,Phenix Elementary Charlotte County,37.0850163,-78.7452285,5100750
SCH,104,Charlottesville City,70,Burnley-Moran Elementary,Elem,PK,4,English: Reading,Gr 3,English Reading,75,NA,61,31,NA,4,Burnley-Moran Elementary Charlottesville City,38.0354386,-78.4628756,5100780
SCH,104,Charlottesville City,50,Clark Elementary,Elem,PK,4,English: Reading,Gr 3,English Reading,65,NA,29,8,NA,3,Clark Elementary Charlottesville City,38.0227573,-78.4743285,5100780
SCH,104,Charlottesville City,90,Greenbrier Elementary,Elem,PK,4,English: Reading,Gr 3,English Reading,71,NA,56,22,NA,12,Greenbrier Elementary Charlottesville City,38.0635376,-78.4707099,5100780
SCH,104,Charlottesville City,120,Jackson-Via Elementary,Elem,PK,4,English: Reading,Gr 3,English Reading,67,NA,51,18,NA,12,Jackson-Via Elementary Charlottesville City,38.0141527,-78.5039172,5100780
SCH,104,Charlottesville City,10,Johnson Elementary,Elem,PK,4,English: Reading,Gr 3,English Reading,64,NA,63,24,NA,10,Johnson Elementary Charlottesville City,38.021929,-78.506274,5100780
SCH,104,Charlottesville City,40,Venable Elementary,Elem,PK,4,English: Reading,Gr 3,English Reading,83,NA,63,27,NA,19,Venable Elementary Charlottesville City,38.0385402,-78.4966733,5100780
SCH,136,Chesapeake City,860,Butts Road Intermediate,Elem,3,5,English: Reading,Gr 3,English Reading,87,NA,84,23,NA,17,Butts Road Intermediate Chesapeake City,36.713643,-76.177913,5100810
SCH,136,Chesapeake City,90,Camelot Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,76,NA,58,18,NA,4,Camelot Elementary Chesapeake City,36.7787957,-76.3489023,5100810
SCH,136,Chesapeake City,900,Cedar Road Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,78,NA,86,19,NA,20,Cedar Road Elementary Chesapeake City,36.723342,-76.3004943,5100810
SCH,136,Chesapeake City,700,Crestwood Intermediate,Elem,3,5,English: Reading,Gr 3,English Reading,68,NA,67,15,NA,8,Crestwood Intermediate Chesapeake City,36.7602453,-76.279264,5100810
SCH,136,Chesapeake City,660,Deep Creek Central Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,87,NA,68,20,NA,8,Deep Creek Central Elementary Chesapeake City,36.7400706,-76.3390355,5100810
SCH,136,Chesapeake City,210,Deep Creek Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,80,NA,73,27,NA,16,Deep Creek Elementary Chesapeake City,36.7560792,-76.3475329,5100810
SCH,136,Chesapeake City,640,Edwin W. Chittum Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,81,NA,81,19,NA,15,Edwin W. Chittum Elementary Chesapeake City,36.8127979,-76.4094503,5100810
SCH,136,Chesapeake City,720,G.A. Treakle Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,63,NA,53,8,NA,7,G.A. Treakle Elementary Chesapeake City,36.7792084,-76.3341487,5100810
SCH,136,Chesapeake City,50,George W. Carver Intermediate,Elem,3,5,English: Reading,Gr 3,English Reading,60,NA,47,10,NA,2,George W. Carver Intermediate Chesapeake City,36.7998973,-76.2586835,5100810
SCH,136,Chesapeake City,950,Grassfield Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,82,NA,77,17,NA,14,Grassfield Elementary Chesapeake City,36.7140972,-76.3353266,5100810
SCH,136,Chesapeake City,850,Great Bridge Intermediate,Elem,3,5,English: Reading,Gr 3,English Reading,82,NA,85,20,NA,13,Great Bridge Intermediate Chesapeake City,36.6888976,-76.2381542,5100810
SCH,136,Chesapeake City,870,Greenbrier Intermediate,Elem,3,5,English: Reading,Gr 3,English Reading,65,NA,77,15,NA,12,Greenbrier Intermediate Chesapeake City,36.786224,-76.219088,5100810
SCH,136,Chesapeake City,340,Hickory Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,93,NA,73,26,NA,12,Hickory Elementary Chesapeake City,36.6312725,-76.2099436,5100810
SCH,136,Chesapeake City,160,Norfolk Highlands Primary,Elem,PK,3,English: Reading,Gr 3,English Reading,60,NA,58,8,NA,5,Norfolk Highlands Primary Chesapeake City,36.8213529,-76.2343784,5100810
SCH,136,Chesapeake City,620,Southeastern Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,79,NA,74,17,NA,25,Southeastern Elementary Chesapeake City,36.6567994,-76.2224927,5100810
SCH,136,Chesapeake City,600,Southwestern Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,63,NA,47,9,NA,3,Southwestern Elementary Chesapeake City,36.7913158,-76.4056849,5100810
SCH,136,Chesapeake City,40,Thurgood Marshall Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,75,NA,49,8,NA,0,Thurgood Marshall Elementary Chesapeake City,36.8159617,-76.2538213,5100810
SCH,136,Chesapeake City,971,Truitt Intermediate,Elem,3,5,English: Reading,Gr 3,English Reading,58,NA,48,11,NA,8,Truitt Intermediate Chesapeake City,36.8100711,-76.2742408,5100810
SCH,136,Chesapeake City,810,Western Branch Intermediate,Elem,3,5,English: Reading,Gr 3,English Reading,72,NA,66,14,NA,9,Western Branch Intermediate Chesapeake City,36.8458681,-76.3999608,5100810
SCH,21,Chesterfield County,620,A.M. Davis Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,78,NA,49,12,NA,4,A.M. Davis Elementary Chesterfield County,37.4913365,-77.5461956,5100840
SCH,21,Chesterfield County,861,Alberta Smith Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,77,NA,84,15,NA,16,Alberta Smith Elementary Chesterfield County,37.3957267,-77.642326,5100840
SCH,21,Chesterfield County,660,Bellwood Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,52,NA,27,12,NA,0,Bellwood Elementary Chesterfield County,37.3914873,-77.4408512,5100840
SCH,21,Chesterfield County,430,Bensley Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,60,NA,39,11,NA,2,Bensley Elementary Chesterfield County,37.4360007,-77.4514629,5100840
SCH,21,Chesterfield County,510,Bettie Weaver Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,97,NA,91,33,NA,27,Bettie Weaver Elementary Chesterfield County,37.5493153,-77.6523904,5100840
SCH,21,Chesterfield County,130,Beulah Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,69,NA,51,7,NA,6,Beulah Elementary Chesterfield County,37.4111443,-77.4890592,5100840
SCH,21,Chesterfield County,20,Bon Air Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,71,NA,53,14,NA,12,Bon Air Elementary Chesterfield County,37.5285301,-77.5628251,5100840
SCH,21,Chesterfield County,50,C.C. Wells Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,65,NA,76,16,NA,9,C.C. Wells Elementary Chesterfield County,37.3363775,-77.4399067,5100840
SCH,21,Chesterfield County,492,C.E. Curtis Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,62,NA,47,10,NA,7,C.E. Curtis Elementary Chesterfield County,37.3609721,-77.4336043,5100840
SCH,21,Chesterfield County,150,Clover Hill Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,84,NA,62,15,NA,12,Clover Hill Elementary Chesterfield County,37.4203841,-77.6738022,5100840
SCH,21,Chesterfield County,560,Crestwood Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,69,NA,52,24,NA,12,Crestwood Elementary Chesterfield County,37.5261377,-77.5372212,5100840
SCH,21,Chesterfield County,480,Ecoff Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,79,NA,55,10,NA,7,Ecoff Elementary Chesterfield County,37.3606183,-77.4619171,5100840
SCH,21,Chesterfield County,850,Elizabeth Scott Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,73,NA,54,13,NA,4,Elizabeth Scott Elementary Chesterfield County,37.3376256,-77.3410591,5100840
SCH,21,Chesterfield County,390,Enon Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,79,NA,65,13,NA,7,Enon Elementary Chesterfield County,37.329304,-77.324369,5100840
SCH,21,Chesterfield County,350,Ettrick Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,56,NA,47,6,NA,4,Ettrick Elementary Chesterfield County,37.2379825,-77.4275075,5100840
SCH,21,Chesterfield County,300,Evergreen Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,76,NA,58,18,NA,16,Evergreen Elementary Chesterfield County,37.4631723,-77.6314951,5100840
SCH,21,Chesterfield County,590,Falling Creek Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,54,NA,28,5,NA,3,Falling Creek Elementary Chesterfield County,37.4553866,-77.4699283,5100840
SCH,21,Chesterfield County,180,Grange Hall Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,80,NA,63,16,NA,10,Grange Hall Elementary Chesterfield County,37.3886187,-77.7662297,5100840
SCH,21,Chesterfield County,70,Greenfield Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,77,NA,94,34,NA,37,Greenfield Elementary Chesterfield County,37.5187823,-77.5918045,5100840
SCH,21,Chesterfield County,460,Harrowgate Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,67,NA,60,12,NA,7,Harrowgate Elementary Chesterfield County,37.300782,-77.4320244,5100840
SCH,21,Chesterfield County,60,Hopkins Road Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,58,NA,35,12,NA,0,Hopkins Road Elementary Chesterfield County,37.435713,-77.4743249,5100840
SCH,21,Chesterfield County,550,J.A. Chalkley Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,60,NA,40,8,NA,0,J.A. Chalkley Elementary Chesterfield County,37.4649737,-77.5188256,5100840
SCH,21,Chesterfield County,650,J.B. Watkins Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,93,NA,91,36,NA,25,J.B. Watkins Elementary Chesterfield County,37.495863,-77.6529977,5100840
SCH,21,Chesterfield County,500,J.G. Hening Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,56,NA,59,15,NA,13,J.G. Hening Elementary Chesterfield County,37.4466546,-77.4891543,5100840
SCH,21,Chesterfield County,400,Jacobs Road Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,77,NA,65,10,NA,13,Jacobs Road Elementary Chesterfield County,37.4348359,-77.5532513,5100840
SCH,21,Chesterfield County,780,Marguerite F. Christian Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,71,NA,44,21,NA,15,Marguerite F. Christian Elementary Chesterfield County,37.3210773,-77.3905778,5100840
SCH,21,Chesterfield County,370,Matoaca Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,76,NA,53,10,NA,0,Matoaca Elementary Chesterfield County,37.2299967,-77.4825033,5100840
SCH,21,Chesterfield County,360,O.B. Gates Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,77,NA,61,16,NA,5,O.B. Gates Elementary Chesterfield County,37.3879658,-77.5029149,5100840
SCH,21,Chesterfield County,90,Old Hundred Elementary,Elem,KG,5,English: Reading,Gr 3,English Reading,NA,NA,84,NA,NA,19,Old Hundred Elementary Chesterfield County,37.4811086,-77.6970925,5100840
SCH,21,Chesterfield County,380,Providence Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,69,NA,56,13,NA,7,Providence Elementary Chesterfield County,37.457963,-77.601972,5100840
SCH,21,Chesterfield County,700,Reams Road Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,55,NA,41,7,NA,0,Reams Road Elementary Chesterfield County,37.4873699,-77.5867059,5100840
SCH,21,Chesterfield County,730,Robious Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,80,NA,75,22,NA,13,Robious Elementary Chesterfield County,37.5316095,-77.613544,5100840
SCH,21,Chesterfield County,720,Salem Church Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,69,NA,47,10,NA,11,Salem Church Elementary Chesterfield County,37.3852127,-77.4848332,5100840
SCH,21,Chesterfield County,800,Spring Run Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,69,NA,66,16,NA,11,Spring Run Elementary Chesterfield County,37.3826791,-77.6520067,5100840
SCH,21,Chesterfield County,340,Swift Creek Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,75,NA,68,21,NA,8,Swift Creek Elementary Chesterfield County,37.4515826,-77.6591979,5100840
SCH,21,Chesterfield County,410,Thelma Crenshaw Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,65,NA,43,11,NA,3,Thelma Crenshaw Elementary Chesterfield County,37.4164618,-77.6101022,5100840
SCH,21,Chesterfield County,290,W.W. Gordon Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,82,NA,72,25,NA,20,W.W. Gordon Elementary Chesterfield County,37.4777296,-77.616105,5100840
SCH,21,Chesterfield County,860,Winterpock Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,85,NA,82,30,NA,14,Winterpock Elementary Chesterfield County,37.379556,-77.7120313,5100840
SCH,21,Chesterfield County,440,Woolridge Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,88,NA,84,21,NA,10,Woolridge Elementary Chesterfield County,37.4266203,-77.6897933,5100840
SCH,22,Clarke County,250,Boyce Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,63,NA,53,13,NA,6,Boyce Elementary Clarke County,39.0955162,-78.0651616,5100870
SCH,22,Clarke County,290,D.G. Cooley Elementary,Elem,KG,5,English: Reading,Gr 3,English Reading,57,NA,60,7,NA,9,D.G. Cooley Elementary Clarke County,39.158777,-78.0015065,5100870
SCH,202,Colonial Beach,22,Colonial Beach Elementary,Elem,PK,7,English: Reading,Gr 3,English Reading,60,NA,68,17,NA,3,Colonial Beach Elementary Colonial Beach,38.2580714,-76.9682311,5100930
SCH,106,Colonial Heights City,50,Lakeview Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,72,NA,47,11,NA,0,Lakeview Elementary Colonial Heights City,37.2663079,-77.4152846,5100960
SCH,106,Colonial Heights City,30,North Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,65,NA,51,6,NA,4,North Elementary Colonial Heights City,37.273537,-77.408349,5100960
SCH,106,Colonial Heights City,60,Tussing Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,83,NA,65,25,NA,13,Tussing Elementary Colonial Heights City,37.281317,-77.369875,5100960
SCH,23,Craig County,10,McCleary Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,70,NA,46,7,NA,7,McCleary Elementary Craig County,37.5160743,-80.0856671,5101020
SCH,24,Culpeper County,240,A.G. Richardson Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,59,NA,53,11,NA,6,A.G. Richardson Elementary Culpeper County,38.446886,-78.014324,5101050
SCH,24,Culpeper County,450,Emerald Hill Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,78,NA,62,16,NA,8,Emerald Hill Elementary Culpeper County,38.547138,-77.976787,5101050
SCH,24,Culpeper County,470,Farmington Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,64,NA,42,10,NA,0,Farmington Elementary Culpeper County,38.455866,-78.0109248,5101050
SCH,24,Culpeper County,10,Pearl Sample Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,45,NA,38,9,NA,0,Pearl Sample Elementary Culpeper County,38.4455991,-78.0135793,5101050
SCH,24,Culpeper County,460,Sycamore Park Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,54,NA,34,7,NA,1,Sycamore Park Elementary Culpeper County,38.4854054,-77.9905522,5101050
SCH,24,Culpeper County,40,Yowell Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,75,NA,53,18,NA,3,Yowell Elementary Culpeper County,38.485433,-78.016539,5101050
SCH,25,Cumberland County,140,Cumberland Elementary,Elem,PK,4,English: Reading,Gr 3,English Reading,64,NA,47,7,NA,7,Cumberland Elementary Cumberland County,37.4863052,-78.2492165,5101080
SCH,108,Danville City,490,Edwin A. Gibson Elementary,Elem,KG,5,English: Reading,Gr 3,English Reading,43,NA,34,3,NA,6,Edwin A. Gibson Elementary Danville City,36.5705317,-79.4015234,5101110
SCH,108,Danville City,20,Forest Hills Elementary,Elem,KG,5,English: Reading,Gr 3,English Reading,56,NA,61,5,NA,11,Forest Hills Elementary Danville City,36.5778967,-79.4148901,5101110
SCH,108,Danville City,190,G.L.H. Johnson Elementary,Elem,KG,5,English: Reading,Gr 3,English Reading,39,NA,28,5,NA,4,G.L.H. Johnson Elementary Danville City,36.617234,-79.3973226,5101110
SCH,108,Danville City,250,Park Avenue Elementary,Elem,KG,5,English: Reading,Gr 3,English Reading,32,NA,33,0,NA,4,Park Avenue Elementary Danville City,36.5826224,-79.4388738,5101110
SCH,108,Danville City,40,Schoolfield Elementary,Elem,KG,5,English: Reading,Gr 3,English Reading,55,NA,46,12,NA,7,Schoolfield Elementary Danville City,36.5684467,-79.4359964,5101110
SCH,108,Danville City,220,Woodberry Hills Elementary,Elem,KG,5,English: Reading,Gr 3,English Reading,51,NA,37,13,NA,3,Woodberry Hills Elementary Danville City,36.6044609,-79.405583,5101110
SCH,26,Dickenson County,20,Clintwood Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,80,NA,49,8,NA,4,Clintwood Elementary Dickenson County,37.1579053,-82.4429834,5101140
SCH,26,Dickenson County,530,Ervinton Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,100,NA,33,21,NA,0,Ervinton Elementary Dickenson County,37.0673759,-82.3434684,5101140
SCH,26,Dickenson County,860,Sandlick Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,85,NA,52,17,NA,5,Sandlick Elementary Dickenson County,37.1811001,-82.2757272,5101140
SCH,27,Dinwiddie County,310,Dinwiddie Elementary,Elem,KG,5,English: Reading,Gr 3,English Reading,62,NA,56,17,NA,8,Dinwiddie Elementary Dinwiddie County,37.0807847,-77.581965,5101170
SCH,27,Dinwiddie County,250,Midway Elementary,Elem,KG,5,English: Reading,Gr 3,English Reading,87,NA,71,15,NA,12,Midway Elementary Dinwiddie County,37.1959844,-77.6149296,5101170
SCH,27,Dinwiddie County,10,Southside Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,64,NA,49,8,NA,3,Southside Elementary Dinwiddie County,37.1297442,-77.535147,5101170
SCH,27,Dinwiddie County,180,Sunnyside Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,68,NA,72,15,NA,14,Sunnyside Elementary Dinwiddie County,36.9876441,-77.7267379,5101170
SCH,27,Dinwiddie County,520,Sutherland Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,73,NA,42,17,NA,3,Sutherland Elementary Dinwiddie County,37.189232,-77.544448,5101170
SCH,28,Essex County,160,Tappahannock Elementary,Elem,PK,3,English: Reading,Gr 3,English Reading,70,NA,56,6,NA,3,Tappahannock Elementary Essex County,37.9312429,-76.8618949,5101200
SCH,29,Fairfax County,2203,Aldrin Elementary,Elem,PK,6,English: Reading,Gr 3,English Reading,78,NA,76,26,NA,15,Aldrin Elementary Fairfax County,38.9799546,-77.3378266,5101260
SCH,29,Fairfax County,1360,Annandale Terrace Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,52,NA,23,7,NA,1,Annandale Terrace Elementary Fairfax County,38.8275434,-77.2084486,5101260
SCH,29,Fairfax County,110,Archer Elementary,Elem,PK,6,English: Reading,Gr 3,English Reading,90,NA,87,39,NA,31,Archer Elementary Fairfax County,38.8984709,-77.2779592,5101260
SCH,29,Fairfax County,1530,Armstrong Elementary,Elem,PK,6,English: Reading,Gr 3,English Reading,81,NA,84,17,NA,16,Armstrong Elementary Fairfax County,38.9801597,-77.3584452,5101260
SCH,29,Fairfax County,2459,Bailey's Upper Elementary School for the Arts and Sciences,Elem,3,5,English: Reading,Gr 3,English Reading,39,NA,29,7,NA,4,Bailey's Upper Elementary School for the Arts and Sciences Fairfax County,38.8685739,-77.1537399,5101260
SCH,29,Fairfax County,1730,Beech Tree Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,61,NA,59,25,NA,7,Beech Tree Elementary Fairfax County,38.8528125,-77.1811448,5101260
SCH,29,Fairfax County,560,Belle View Elementary,Elem,PK,6,English: Reading,Gr 3,English Reading,56,NA,64,8,NA,19,Belle View Elementary Fairfax County,38.7718073,-77.0609806,5101260
SCH,29,Fairfax County,720,Belvedere Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,80,NA,62,25,NA,12,Belvedere Elementary Fairfax County,38.8385565,-77.1686711,5101260
SCH,29,Fairfax County,2000,Bonnie Brae Elementary,Elem,PK,6,English: Reading,Gr 3,English Reading,73,NA,71,17,NA,8,Bonnie Brae Elementary Fairfax County,38.8039742,-77.309991,5101260
SCH,29,Fairfax County,1090,Braddock Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,50,NA,33,1,NA,2,Braddock Elementary Fairfax County,38.822745,-77.215311,5101260
SCH,29,Fairfax County,940,Bren Mar Park Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,66,NA,51,16,NA,4,Bren Mar Park Elementary Fairfax County,38.8020035,-77.1575625,5101260
SCH,29,Fairfax County,1790,Brookfield Elementary,Elem,PK,6,English: Reading,Gr 3,English Reading,41,NA,38,9,NA,4,Brookfield Elementary Fairfax County,38.8821889,-77.419317,5101260
SCH,29,Fairfax County,700,Bucknell Elementary,Elem,PK,6,English: Reading,Gr 3,English Reading,73,NA,38,5,NA,5,Bucknell Elementary Fairfax County,38.7669149,-77.0741766,5101260
