"","Tract","GEOID","NAME","ChildcareAware-0yr-min","ChildcareAware-1yr-min","ChildcareAware-2-3yr-min","ChildcareAware-4-5yr-min","ChildcareAware-5-12yr-min","ChildcareAware-0yr-avg","ChildcareAware-1yr-avg","ChildcareAware-2-3yr-avg","ChildcareAware-4-5yr-avg","ChildcareAware-5-12yr-avg","ChildcareAware-0yr-max","ChildcareAware-1yr-max","ChildcareAware-2-3yr-max","ChildcareAware-4-5yr-max","ChildcareAware-5-12yr-max"
"1368","51153901305","51153","Prince William",800,720,640,640,500,1224,1180,1076,1028,792,1616,1540,1452,1360,1200
"1369","51059470900","51059","Fairfax",289.12,289.12,268.6,232.6,620,1524,1456,1340,1252,1072,2295,2065,1940,1840,1836.92
"1370","51059492000","51059","Fairfax",289.12,289.12,268.6,232.6,620,1524,1456,1340,1252,1072,2295,2065,1940,1840,1836.92
"1371","51760060800","51760","Richmond",208,208,340,340,340,1000,944,704,664,392,1400,1153.84,1153.84,1153.84,500
"1372","51185021102","51185","Tazewell",548,524,504,472,407.25,548,524,504,472,407.25,548,524,504,472,407.25
"1373","51095080305","51095","James City",740,740,700,660,580,896,868,756,720,636,1055,1005,880,820,696
"1374","51041101012","51041","Chesterfield",827.08,827.08,576,576,516,1032,992,848,808,724,1248,1200,1088,1020,920
"1375","51171040700","51171","Shenandoah",540,420,420,420,800,632,592,592,588,800,800,800,800,800,800
"1376","51810046002","51810","Virginia Beach",725,640,600,580,400,996,916,836,792,660,1320,1200,1060,1060,940
"1377","51063920104","51063","Floyd",556,514,458.888888888889,445.555555555555,477.666666666667,796,729.2,570.222222222222,532.222222222222,477.666666666667,960,878,676.222222222222,610.388888888889,478.333333333333
"1378","51167030500","51167","Russell",600,560,540,520,500,600,560,540,520,500,600,560,540,520,500
"1379","51590000400","51590","Danville",550.921833333333,510.005166666667,472.8,408.8,416.716666666667,649,599.083333333333,512.4,442,464.183333333333,769.033333333333,714.85,555.2,481.2,509.583333333333
"1380","51570830100","51570","Colonial Heights",820,780,660,660,660,820,780,780,780,660,820,780,900,900,660
"1381","51179010201","51179","Stafford",600,600,368,384,420,856,832,716,712,596,1048,1048,928,908,780
"1382","51510200403","51510","Alexandria",896,896,848,512,460,1664,1544,1456,1300,460,2032,1800,1708,1660,460
"1383","51043010101","51043","Clarke",984,948,780,712,544,984,948,780,712,544,984,948,780,712,544
"1384","51810045432","51810","Virginia Beach",725,640,600,580,400,996,916,836,792,660,1320,1200,1060,1060,940
"1385","51510200500","51510","Alexandria",896,896,848,512,460,1664,1544,1456,1300,460,2032,1800,1708,1660,460
"1386","51155210401","51155","Pulaski",519.466666666667,486.4,500,500,500,609.066666666667,569.973333333333,500,500,500,674.933333333333,633.866666666667,500,500,500
"1387","51510201205","51510","Alexandria",896,896,848,512,460,1664,1544,1456,1300,460,2032,1800,1708,1660,460
"1388","51003011301","51003","Albemarle",820,760,680,460,404,928,852,812,680,441.333333333333,1040,944,944,900,480
"1389","51167030100","51167","Russell",600,560,540,520,500,600,560,540,520,500,600,560,540,520,500
"1390","51069050807","51069","Frederick",700,680,500,500,280,812,788,624,600,508,1024,984,944,864,864
"1391","51027010300","51027","Buchanan",600,560,540,520,500,600,560,540,520,500,600,560,540,520,500
"1392","51177020404","51177","Spotsylvania",740,708,660,620,368,800,792,716,692,524,868,868,788,768,680
"1393","51195930900","51195","Wise",595,560,543.333333333333,513.333333333333,468.333333333333,596.666666666667,562.666666666667,545,516.666666666667,470,600,566.666666666667,546.666666666667,520,471.666666666667
"1394","51107610602","51107","Loudoun",1180,1180,1000,992,500,1556,1488,1360,1280,1156,1820,1780,1720,1640,1600
"1395","51107611015","51107","Loudoun",1180,1180,1000,992,500,1556,1488,1360,1280,1156,1820,1780,1720,1640,1600
"1396","51059471201","51059","Fairfax",289.12,289.12,268.6,232.6,620,1524,1456,1340,1252,1072,2295,2065,1940,1840,1836.92
"1397","51117930402","51117","Mecklenburg",612.638518518518,562.268148148148,500,500,446.074074074074,700.444444444444,642.962962962963,500,500,525.777777777778,803.407407407407,749.111111111111,500,500,600
"1398","51510201803","51510","Alexandria",896,896,848,512,460,1664,1544,1456,1300,460,2032,1800,1708,1660,460
"1399","51760040600","51760","Richmond",208,208,340,340,340,1000,944,704,664,392,1400,1153.84,1153.84,1153.84,500
"1400","51165011700","51165","Rockingham",592,592,568,500,360,708,696,652,544,400,860,860,800,660,440
"1401","51177020207","51177","Spotsylvania",740,708,660,620,368,800,792,716,692,524,868,868,788,768,680
"1402","51143010600","51143","Pittsylvania",530.307277777778,506.668388888889,435.6,407.6,404.461111111111,657.666666666667,620.361111111111,516.8,476,430.283333333333,800.344444444444,751.616666666667,600.4,552.4,455.416666666667
"1403","51153901413","51153","Prince William",800,720,640,640,500,1224,1180,1076,1028,792,1616,1540,1452,1360,1200
"1404","51163930301","51163","Rockbridge",664.505198412698,596.667896825397,552.323809523809,521.561904761905,428.19126984127,681.190476190476,636.353174603175,573.495238095238,549.67619047619,450.899206349206,697.579365079365,677.916666666667,594.361904761905,577.733333333333,473.335714285714
"1405","51710980100","51710","Norfolk",600,520,480,400,420,808,724,648,624,528,1000,840,840,820,600
"1406","51810046010","51810","Virginia Beach",725,640,600,580,400,996,916,836,792,660,1320,1200,1060,1060,940
"1407","51161030802","51161","Roanoke",780,740,500,500,596,1304,1204,736,672,596,1480,1360,932,792,600
"1408","51075400102","51075","Goochland",1140,1020,864,840,800,1140,1020,864,840,800,1140,1020,864,840,800
"1409","51730810100","51730","Petersburg",788.079098809524,764.281783994709,586.672580073696,567.72097718254,542.499442176871,931.341666666667,885.762288359788,745.45064484127,717.648224914966,652.762562358277,1109.87945767196,1044.32297619048,916.175010629252,899.770673894558,773.098716553288
"1410","51775010300","51775","Salem",720,620,560,560,468,1224,1112,808,712,556,1480,1360,932,792,620
"1411","51131990100","51131","Northampton",600,600,560,560,560,600,600,560,560,560,600,600,560,560,560
"1412","51117930600","51117","Mecklenburg",612.638518518518,562.268148148148,500,500,446.074074074074,700.444444444444,642.962962962963,500,500,525.777777777778,803.407407407407,749.111111111111,500,500,600
"1413","51041100508","51041","Chesterfield",827.08,827.08,576,576,516,1032,992,848,808,724,1248,1200,1088,1020,920
"1414","51011040102","51011","Appomattox",526.666666666667,473.333333333333,406.666666666667,380,386.666666666667,640,582.666666666667,508,482.666666666667,481.333333333333,734.666666666667,692,621.333333333333,590.666666666667,560
"1415","51153901234","51153","Prince William",800,720,640,640,500,1224,1180,1076,1028,792,1616,1540,1452,1360,1200
"1416","51590001400","51590","Danville",550.921833333333,510.005166666667,472.8,408.8,416.716666666667,649,599.083333333333,512.4,442,464.183333333333,769.033333333333,714.85,555.2,481.2,509.583333333333
"1417","51083930100","51083","Halifax",571.536388888889,513.341944444444,510,410,428.972222222222,640.333333333333,577.805555555556,508,408,498.083333333333,737.722222222222,678.083333333333,510,410,563.75
"1418","51540000302","51540","Charlottesville",1100,1040,900,900,404,1304,1268,1168,900,441.333333333333,1590,1590,1590,900,480
"1419","51165010100","51165","Rockingham",592,592,568,500,360,708,696,652,544,400,860,860,800,660,440
"1420","51149850400","51149","Prince George",766.462666666667,741.973777777778,573.045833333333,550.404166666667,524.233333333333,940.666666666667,892.311111111111,739.908333333333,713.754166666667,644.833333333333,1177.65555555556,1101.1,943.554166666667,952.3875,791.566666666667
"1421","51570830500","51570","Colonial Heights",820,780,660,660,660,820,780,780,780,660,820,780,900,900,660
"1422","51173030200","51173","Smyth",400,400,360,360,376.25,400,400,360,360,376.25,400,400,360,360,376.25
"1423","51750010202","51750","Radford",554.2,532.1,512.472222222222,478.138888888889,469.416666666667,688.6,657.46,586.555555555556,541.055555555556,469.416666666667,787.4,753.3,660.555555555556,602.159722222222,469.583333333333
"1424","51520020202","51520","Bristol",440,420,420,380,380,460,452,440,420,400,500,500,460,460,420
"1425","51047930202","51047","Culpeper",900,736,500,500,515,908,808,700,604,601,920,880,880,800,690
"1426","51760040900","51760","Richmond",208,208,340,340,340,1000,944,704,664,392,1400,1153.84,1153.84,1153.84,500
"1427","51139030401","51139","Page",678,644.666666666667,609.333333333333,550,527.791666666667,729.833333333333,698,672,592.666666666667,555.708333333333,801.333333333333,762.666666666667,749.333333333333,653.333333333333,584.583333333333
"1428","51059430203","51059","Fairfax",289.12,289.12,268.6,232.6,620,1524,1456,1340,1252,1072,2295,2065,1940,1840,1836.92
"1429","51013980100","51013","Arlington",1000,1000,1000,1000,1388,1788,1756,1528,1428,1412,2040,2040,1776,1620,1440
"1430","51059420700","51059","Fairfax",289.12,289.12,268.6,232.6,620,1524,1456,1340,1252,1072,2295,2065,1940,1840,1836.92
"1431","51510200106","51510","Alexandria",896,896,848,512,460,1664,1544,1456,1300,460,2032,1800,1708,1660,460
"1432","51540000600","51540","Charlottesville",1100,1040,900,900,404,1304,1268,1168,900,441.333333333333,1590,1590,1590,900,480
"1433","51001980100","51001","Accomack",600,600,560,560,560,600,600,560,560,560,600,600,560,560,560
"1434","51121020402","51121","Montgomery",600,600,580,500,560,756,752,728,632,560,880,880,880,765,560
"1435","51085321201","51085","Hanover",880,832,640,472,420,996,916,780,660,600,1196,980,904,800,760
"1436","51153901221","51153","Prince William",800,720,640,640,500,1224,1180,1076,1028,792,1616,1540,1452,1360,1200
"1437","51087200132","51087","Henrico",620,580,520,460,400,1040,964,796,768,624,1738,1562,1298,1480,1000
"1438","51179010305","51179","Stafford",600,600,368,384,420,856,832,716,712,596,1048,1048,928,908,780
"1439","51059491102","51059","Fairfax",289.12,289.12,268.6,232.6,620,1524,1456,1340,1252,1072,2295,2065,1940,1840,1836.92
"1440","51041100407","51041","Chesterfield",827.08,827.08,576,576,516,1032,992,848,808,724,1248,1200,1088,1020,920
"1441","51099040100","51099","King George",780,760,184.6,313.84,486.666666666667,780,760,432,464,545.333333333333,780,760,680,620,606.666666666667
"1442","51153901510","51153","Prince William",800,720,640,640,500,1224,1180,1076,1028,792,1616,1540,1452,1360,1200
"1443","51049930102","51049","Cumberland",722.551666666667,670.718333333333,584.933333333333,555.6,530.366666666667,819.6,761.766666666667,671.466666666667,637.066666666667,588.5,914.866666666667,859.7,744.533333333333,720.8,642.5
"1444","51740210400","51740","Portsmouth",696.833333333333,613.333333333333,503.333333333333,480,425.333333333333,890,813.333333333333,704,665.333333333333,568,1082,1002,907.333333333333,851.333333333333,725
"1445","51153901203","51153","Prince William",800,720,640,640,500,1224,1180,1076,1028,792,1616,1540,1452,1360,1200
"1446","51087201104","51087","Henrico",620,580,520,460,400,1040,964,796,768,624,1738,1562,1298,1480,1000
"1447","51191010402","51191","Washington",700,700,700,580,240,700,700,700,580,240,700,700,700,580,240
"1448","51600300300","51600","Fairfax",289.12,289.12,268.6,232.6,620,1524,1456,1340,1252,1072,2295,2065,1940,1840,1836.92
"1449","51103030200","51103","Lancaster",829.948158730159,746.108476190476,547.465079365079,509.231428571429,521.786666666667,875.134920634921,780.076190476191,639.552380952381,580.374603174603,562.311111111111,928.153174603175,813.847619047619,721.179365079365,661.028571428571,608.075555555556
"1450","51067020902","51067","Franklin",440,440,360,360,360,960,900,644,576,360,1480,1360,932,792,360
"1451","51650011001","51650","Hampton",520,520,420,380,360,784,772,640,588,460,1064,1064,876,800,600
"1452","51137110301","51137","Orange",700,700,512,512,532,840,748,644,596,544,980,800,760,688,560
"1453","51550020907","51550","Chesapeake",740,740,500,500,428,1008,920,760,704,620,1216,1176,1056,936,856
"1454","51061930704","51061","Fauquier",1216,1216,708,708,519.857142857143,1216,1216,800,764,696.714285714286,1216,1216,896,820,862
"1455","51107611019","51107","Loudoun",1180,1180,1000,992,500,1556,1488,1360,1280,1156,1820,1780,1720,1640,1600
"1456","51107611026","51107","Loudoun",1180,1180,1000,992,500,1556,1488,1360,1280,1156,1820,1780,1720,1640,1600
"1457","51550021305","51550","Chesapeake",740,740,500,500,428,1008,920,760,704,620,1216,1176,1056,936,856
"1458","51013101805","51013","Arlington",1000,1000,1000,1000,1388,1788,1756,1528,1428,1412,2040,2040,1776,1620,1440
"1459","51059492203","51059","Fairfax",289.12,289.12,268.6,232.6,620,1524,1456,1340,1252,1072,2295,2065,1940,1840,1836.92
"1460","51041100506","51041","Chesterfield",827.08,827.08,576,576,516,1032,992,848,808,724,1248,1200,1088,1020,920
"1461","51107610202","51107","Loudoun",1180,1180,1000,992,500,1556,1488,1360,1280,1156,1820,1780,1720,1640,1600
"1462","51059431400","51059","Fairfax",289.12,289.12,268.6,232.6,620,1524,1456,1340,1252,1072,2295,2065,1940,1840,1836.92
"1463","51191010700","51191","Washington",700,700,700,580,240,700,700,700,580,240,700,700,700,580,240
"1464","51760060502","51760","Richmond",208,208,340,340,340,1000,944,704,664,392,1400,1153.84,1153.84,1153.84,500
"1465","51053840500","51053","Dinwiddie",783.54,766.873333333333,569.5,564.5,564.666666666667,904,867.333333333333,717,694.5,670,1030.66666666667,990,846.5,818.5,770
"1466","51153901420","51153","Prince William",800,720,640,640,500,1224,1180,1076,1028,792,1616,1540,1452,1360,1200
"1467","51550021604","51550","Chesapeake",740,740,500,500,428,1008,920,760,704,620,1216,1176,1056,936,856
"1468","51059480402","51059","Fairfax",289.12,289.12,268.6,232.6,620,1524,1456,1340,1252,1072,2295,2065,1940,1840,1836.92
"1469","51760070804","51760","Richmond",208,208,340,340,340,1000,944,704,664,392,1400,1153.84,1153.84,1153.84,500
"1470","51087201003","51087","Henrico",620,580,520,460,400,1040,964,796,768,624,1738,1562,1298,1480,1000
"1471","51059432202","51059","Fairfax",289.12,289.12,268.6,232.6,620,1524,1456,1340,1252,1072,2295,2065,1940,1840,1836.92
"1472","51107611812","51107","Loudoun",1180,1180,1000,992,500,1556,1488,1360,1280,1156,1820,1780,1720,1640,1600
"1473","51059451000","51059","Fairfax",289.12,289.12,268.6,232.6,620,1524,1456,1340,1252,1072,2295,2065,1940,1840,1836.92
"1474","51087200807","51087","Henrico",620,580,520,460,400,1040,964,796,768,624,1738,1562,1298,1480,1000
"1475","51083930601","51083","Halifax",571.536388888889,513.341944444444,510,410,428.972222222222,640.333333333333,577.805555555556,508,408,498.083333333333,737.722222222222,678.083333333333,510,410,563.75
"1476","51001090101","51001","Accomack",600,600,560,560,560,600,600,560,560,560,600,600,560,560,560
"1477","51035080401","51035","Carroll",460,390,413.333333333333,413.333333333333,450,460,390,413.333333333333,413.333333333333,450,460,390,413.333333333333,413.333333333333,450
"1478","51810045809","51810","Virginia Beach",725,640,600,580,400,996,916,836,792,660,1320,1200,1060,1060,940
"1479","51139030100","51139","Page",678,644.666666666667,609.333333333333,550,527.791666666667,729.833333333333,698,672,592.666666666667,555.708333333333,801.333333333333,762.666666666667,749.333333333333,653.333333333333,584.583333333333
"1480","51107610900","51107","Loudoun",1180,1180,1000,992,500,1556,1488,1360,1280,1156,1820,1780,1720,1640,1600
"1481","51041100912","51041","Chesterfield",827.08,827.08,576,576,516,1032,992,848,808,724,1248,1200,1088,1020,920
"1482","51065020300","51065","Fluvanna",836.275833333333,764.359166666667,600,600,540.383333333333,914.4,835.483333333333,600,600,584.25,992.633333333333,910.05,600,600,626.25
"1483","51137110106","51137","Orange",700,700,512,512,532,840,748,644,596,544,980,800,760,688,560
"1484","51085320500","51085","Hanover",880,832,640,472,420,996,916,780,660,600,1196,980,904,800,760
"1485","51059461802","51059","Fairfax",289.12,289.12,268.6,232.6,620,1524,1456,1340,1252,1072,2295,2065,1940,1840,1836.92
"1486","51121021400","51121","Montgomery",600,600,580,500,560,756,752,728,632,560,880,880,880,765,560
"1487","51700032226","51700","Newport News",916,580,500,500,340,948,804,716,680,536,980,920,880,820,750
"1488","51087200416","51087","Henrico",620,580,520,460,400,1040,964,796,768,624,1738,1562,1298,1480,1000
"1489","51179010202","51179","Stafford",600,600,368,384,420,856,832,716,712,596,1048,1048,928,908,780
"1490","51095080205","51095","James City",740,740,700,660,580,896,868,756,720,636,1055,1005,880,820,696
"1491","51073100101","51073","Gloucester",845.158222222222,748.002666666667,636.711111111111,590.18,507.68,911.888888888889,831.866666666667,734.533333333333,674.844444444444,584.8,993.044444444444,907.766666666667,836.811111111111,773.7,671.28
