"geoid","year","NAME","measure","region_type","value"
51059491703,2020,"Census Tract 4917.03, Fairfax County, Virginia","average_years_schooling","tract",15.9304274937133
51059491704,2020,"Census Tract 4917.04, Fairfax County, Virginia","average_years_schooling","tract",15.4789019963702
51059491705,2020,"Census Tract 4917.05, Fairfax County, Virginia","average_years_schooling","tract",15.5378884631758
51059491706,2020,"Census Tract 4917.06, Fairfax County, Virginia","average_years_schooling","tract",15.1906841339156
51059491707,2020,"Census Tract 4917.07, Fairfax County, Virginia","average_years_schooling","tract",15.3741211465657
51059491801,2020,"Census Tract 4918.01, Fairfax County, Virginia","average_years_schooling","tract",15.4340405904059
51059491802,2020,"Census Tract 4918.02, Fairfax County, Virginia","average_years_schooling","tract",15.2044025157233
51059491803,2020,"Census Tract 4918.03, Fairfax County, Virginia","average_years_schooling","tract",15.1014711809754
51059492000,2020,"Census Tract 4920, Fairfax County, Virginia","average_years_schooling","tract",16.3371040723982
51059492100,2020,"Census Tract 4921, Fairfax County, Virginia","average_years_schooling","tract",16.1322365680966
51059492201,2020,"Census Tract 4922.01, Fairfax County, Virginia","average_years_schooling","tract",15.9996009577015
51059492202,2020,"Census Tract 4922.02, Fairfax County, Virginia","average_years_schooling","tract",16.2088278159484
51059492203,2020,"Census Tract 4922.03, Fairfax County, Virginia","average_years_schooling","tract",15.6711267605634
51059492300,2020,"Census Tract 4923, Fairfax County, Virginia","average_years_schooling","tract",15.4310572687225
51059492400,2020,"Census Tract 4924, Fairfax County, Virginia","average_years_schooling","tract",14.1844072164948
51059492500,2020,"Census Tract 4925, Fairfax County, Virginia","average_years_schooling","tract",16.0306768922974
51059980100,2020,"Census Tract 9801, Fairfax County, Virginia","average_years_schooling","tract",19
51059980200,2020,"Census Tract 9802, Fairfax County, Virginia","average_years_schooling","tract",NA
51059980300,2020,"Census Tract 9803, Fairfax County, Virginia","average_years_schooling","tract",NA
51107610101,2020,"Census Tract 6101.01, Loudoun County, Virginia","average_years_schooling","tract",14.6551770029279
51107610102,2020,"Census Tract 6101.02, Loudoun County, Virginia","average_years_schooling","tract",14.8856887298748
51107610201,2020,"Census Tract 6102.01, Loudoun County, Virginia","average_years_schooling","tract",14.7779960707269
51107610202,2020,"Census Tract 6102.02, Loudoun County, Virginia","average_years_schooling","tract",15.1071428571429
51107610300,2020,"Census Tract 6103, Loudoun County, Virginia","average_years_schooling","tract",15.2831866870696
51107610400,2020,"Census Tract 6104, Loudoun County, Virginia","average_years_schooling","tract",15.3936731107206
51107610503,2020,"Census Tract 6105.03, Loudoun County, Virginia","average_years_schooling","tract",15.2930673958501
51107610504,2020,"Census Tract 6105.04, Loudoun County, Virginia","average_years_schooling","tract",14.4164586453653
51107610505,2020,"Census Tract 6105.05, Loudoun County, Virginia","average_years_schooling","tract",12.7671887713588
51107610506,2020,"Census Tract 6105.06, Loudoun County, Virginia","average_years_schooling","tract",14.7297895902547
51107610507,2020,"Census Tract 6105.07, Loudoun County, Virginia","average_years_schooling","tract",15.8225806451613
51107610601,2020,"Census Tract 6106.01, Loudoun County, Virginia","average_years_schooling","tract",15.0490506329114
51107610602,2020,"Census Tract 6106.02, Loudoun County, Virginia","average_years_schooling","tract",15.2088235294118
51107610603,2020,"Census Tract 6106.03, Loudoun County, Virginia","average_years_schooling","tract",14.4014649459365
51107610604,2020,"Census Tract 6106.04, Loudoun County, Virginia","average_years_schooling","tract",15.0462442514052
51107610701,2020,"Census Tract 6107.01, Loudoun County, Virginia","average_years_schooling","tract",15.3246996996997
51107610702,2020,"Census Tract 6107.02, Loudoun County, Virginia","average_years_schooling","tract",14.4772688429328
51107610703,2020,"Census Tract 6107.03, Loudoun County, Virginia","average_years_schooling","tract",15.1528366914104
51107610800,2020,"Census Tract 6108, Loudoun County, Virginia","average_years_schooling","tract",15.0717082217185
51107610900,2020,"Census Tract 6109, Loudoun County, Virginia","average_years_schooling","tract",14.4950592885375
51107611002,2020,"Census Tract 6110.02, Loudoun County, Virginia","average_years_schooling","tract",15.0922585065083
51107611004,2020,"Census Tract 6110.04, Loudoun County, Virginia","average_years_schooling","tract",15.5256666666667
51107611005,2020,"Census Tract 6110.05, Loudoun County, Virginia","average_years_schooling","tract",15.6510057039928
51107611006,2020,"Census Tract 6110.06, Loudoun County, Virginia","average_years_schooling","tract",15.2650776929155
51107611009,2020,"Census Tract 6110.09, Loudoun County, Virginia","average_years_schooling","tract",15.8236907046888
51107611010,2020,"Census Tract 6110.10, Loudoun County, Virginia","average_years_schooling","tract",15.2684581976113
51107611011,2020,"Census Tract 6110.11, Loudoun County, Virginia","average_years_schooling","tract",15.2149248389406
51107611012,2020,"Census Tract 6110.12, Loudoun County, Virginia","average_years_schooling","tract",15.9634785456928
51107611013,2020,"Census Tract 6110.13, Loudoun County, Virginia","average_years_schooling","tract",15.2288901440271
51107611014,2020,"Census Tract 6110.14, Loudoun County, Virginia","average_years_schooling","tract",15.5053908355795
51107611015,2020,"Census Tract 6110.15, Loudoun County, Virginia","average_years_schooling","tract",15.2814014984575
51107611016,2020,"Census Tract 6110.16, Loudoun County, Virginia","average_years_schooling","tract",15.4134458356015
51107611017,2020,"Census Tract 6110.17, Loudoun County, Virginia","average_years_schooling","tract",15.2273072540828
51107611018,2020,"Census Tract 6110.18, Loudoun County, Virginia","average_years_schooling","tract",14.8170386114063
51107611019,2020,"Census Tract 6110.19, Loudoun County, Virginia","average_years_schooling","tract",15.4025641025641
51107611020,2020,"Census Tract 6110.20, Loudoun County, Virginia","average_years_schooling","tract",15.4604007633588
51107611022,2020,"Census Tract 6110.22, Loudoun County, Virginia","average_years_schooling","tract",15.4347046413502
51107611023,2020,"Census Tract 6110.23, Loudoun County, Virginia","average_years_schooling","tract",16.2719319271333
51107611026,2020,"Census Tract 6110.26, Loudoun County, Virginia","average_years_schooling","tract",16.255617612677
51107611027,2020,"Census Tract 6110.27, Loudoun County, Virginia","average_years_schooling","tract",15.42725
51107611028,2020,"Census Tract 6110.28, Loudoun County, Virginia","average_years_schooling","tract",16.0894465894466
51107611029,2020,"Census Tract 6110.29, Loudoun County, Virginia","average_years_schooling","tract",15.9257660167131
51107611030,2020,"Census Tract 6110.30, Loudoun County, Virginia","average_years_schooling","tract",15.12096069869
51107611031,2020,"Census Tract 6110.31, Loudoun County, Virginia","average_years_schooling","tract",15.6685979142526
51107611032,2020,"Census Tract 6110.32, Loudoun County, Virginia","average_years_schooling","tract",14.7710094480358
51107611101,2020,"Census Tract 6111.01, Loudoun County, Virginia","average_years_schooling","tract",14.6383196721311
51107611102,2020,"Census Tract 6111.02, Loudoun County, Virginia","average_years_schooling","tract",15.1347446236559
51107611202,2020,"Census Tract 6112.02, Loudoun County, Virginia","average_years_schooling","tract",15.7327176042541
51107611204,2020,"Census Tract 6112.04, Loudoun County, Virginia","average_years_schooling","tract",13.7475434618292
51107611205,2020,"Census Tract 6112.05, Loudoun County, Virginia","average_years_schooling","tract",14.481096963761
51107611206,2020,"Census Tract 6112.06, Loudoun County, Virginia","average_years_schooling","tract",15.1180383663366
51107611207,2020,"Census Tract 6112.07, Loudoun County, Virginia","average_years_schooling","tract",15.6981760785689
51107611208,2020,"Census Tract 6112.08, Loudoun County, Virginia","average_years_schooling","tract",16.0728813559322
51107611209,2020,"Census Tract 6112.09, Loudoun County, Virginia","average_years_schooling","tract",15.529699938763
51107611300,2020,"Census Tract 6113, Loudoun County, Virginia","average_years_schooling","tract",14.3523599386032
51107611400,2020,"Census Tract 6114, Loudoun County, Virginia","average_years_schooling","tract",13.0933734939759
51107611501,2020,"Census Tract 6115.01, Loudoun County, Virginia","average_years_schooling","tract",13.8968410661402
51107611502,2020,"Census Tract 6115.02, Loudoun County, Virginia","average_years_schooling","tract",13.3865671641791
51107611601,2020,"Census Tract 6116.01, Loudoun County, Virginia","average_years_schooling","tract",14.3359293873313
51107611602,2020,"Census Tract 6116.02, Loudoun County, Virginia","average_years_schooling","tract",12.5083061889251
51107611701,2020,"Census Tract 6117.01, Loudoun County, Virginia","average_years_schooling","tract",12.7768606603246
51107611702,2020,"Census Tract 6117.02, Loudoun County, Virginia","average_years_schooling","tract",15.1030444964871
51107611803,2020,"Census Tract 6118.03, Loudoun County, Virginia","average_years_schooling","tract",15.3226431338786
51107611804,2020,"Census Tract 6118.04, Loudoun County, Virginia","average_years_schooling","tract",15.6028356066045
51107611805,2020,"Census Tract 6118.05, Loudoun County, Virginia","average_years_schooling","tract",16.2092534174553
51107611807,2020,"Census Tract 6118.07, Loudoun County, Virginia","average_years_schooling","tract",16.1021798365123
51107611808,2020,"Census Tract 6118.08, Loudoun County, Virginia","average_years_schooling","tract",15.0821831869511
51107611809,2020,"Census Tract 6118.09, Loudoun County, Virginia","average_years_schooling","tract",15.5211084433774
51107611810,2020,"Census Tract 6118.10, Loudoun County, Virginia","average_years_schooling","tract",16.1151823281907
51107611811,2020,"Census Tract 6118.11, Loudoun County, Virginia","average_years_schooling","tract",15.4485071397663
51107611812,2020,"Census Tract 6118.12, Loudoun County, Virginia","average_years_schooling","tract",15.1822166562304
51107611813,2020,"Census Tract 6118.13, Loudoun County, Virginia","average_years_schooling","tract",15.5890709561034
51107611901,2020,"Census Tract 6119.01, Loudoun County, Virginia","average_years_schooling","tract",16.0930673205528
51107611902,2020,"Census Tract 6119.02, Loudoun County, Virginia","average_years_schooling","tract",16.621944121071
51107980100,2020,"Census Tract 9801, Loudoun County, Virginia","average_years_schooling","tract",NA
51153900100,2020,"Census Tract 9001, Prince William County, Virginia","average_years_schooling","tract",15.2662293979146
51153900201,2020,"Census Tract 9002.01, Prince William County, Virginia","average_years_schooling","tract",13.3884156729131
51153900202,2020,"Census Tract 9002.02, Prince William County, Virginia","average_years_schooling","tract",12.2051667167318
51153900203,2020,"Census Tract 9002.03, Prince William County, Virginia","average_years_schooling","tract",12.7129419396692
51153900301,2020,"Census Tract 9003.01, Prince William County, Virginia","average_years_schooling","tract",13.9409547738693
51153900302,2020,"Census Tract 9003.02, Prince William County, Virginia","average_years_schooling","tract",13.5690493557014
51153900403,2020,"Census Tract 9004.03, Prince William County, Virginia","average_years_schooling","tract",13.7640871525169
51153900404,2020,"Census Tract 9004.04, Prince William County, Virginia","average_years_schooling","tract",12.7793046746535
51153900407,2020,"Census Tract 9004.07, Prince William County, Virginia","average_years_schooling","tract",13.147995991984
51153900408,2020,"Census Tract 9004.08, Prince William County, Virginia","average_years_schooling","tract",13.9715953307393
51153900409,2020,"Census Tract 9004.09, Prince William County, Virginia","average_years_schooling","tract",12.6529245947851
51153900410,2020,"Census Tract 9004.10, Prince William County, Virginia","average_years_schooling","tract",14.2129819758157
51153900502,2020,"Census Tract 9005.02, Prince William County, Virginia","average_years_schooling","tract",15.3088036726978
51153900503,2020,"Census Tract 9005.03, Prince William County, Virginia","average_years_schooling","tract",12.5117753623188
51153900504,2020,"Census Tract 9005.04, Prince William County, Virginia","average_years_schooling","tract",12.3705866376969
