STATEFP,COUNTYFP,TRACTCE,PUMA5CE,fips,income_cat,hh_size,ccc_avg
51,059,431002,59303,51059431002,"$150,000 to $199,999",5,1135.92
51,059,431002,59303,51059431002,"$200,000 or more",5,1170.84
51,059,431002,59303,51059431002,"$10,000 to $14,999",6,NA
51,059,431002,59303,51059431002,"$20,000 to $24,999",6,NA
51,059,431002,59303,51059431002,"$25,000 to $29,999",6,NA
51,059,431002,59303,51059431002,"$30,000 to $34,999",6,NA
51,059,431002,59303,51059431002,"$35,000 to $39,999",6,NA
51,059,431002,59303,51059431002,"$45,000 to $49,999",6,NA
51,059,431002,59303,51059431002,"$50,000 to $59,999",6,NA
51,059,431002,59303,51059431002,"$60,000 to $74,999",6,1072
51,059,431002,59303,51059431002,"$75,000 to $99,999",6,1278.17
51,059,431002,59303,51059431002,"$100,000 to $124,999",6,NA
51,059,431002,59303,51059431002,"$125,000 to $149,999",6,NA
51,059,431002,59303,51059431002,"$150,000 to $199,999",6,1474.98
51,059,431002,59303,51059431002,"$200,000 or more",6,1105.41
51,059,431002,59303,51059431002,"$10,000 to $14,999",7,NA
51,059,431002,59303,51059431002,"$20,000 to $24,999",7,NA
51,059,431002,59303,51059431002,"$25,000 to $29,999",7,NA
51,059,431002,59303,51059431002,"$30,000 to $34,999",7,NA
51,059,431002,59303,51059431002,"$35,000 to $39,999",7,NA
51,059,431002,59303,51059431002,"$45,000 to $49,999",7,NA
51,059,431002,59303,51059431002,"$50,000 to $59,999",7,NA
51,059,431002,59303,51059431002,"$60,000 to $74,999",7,NA
51,059,431002,59303,51059431002,"$75,000 to $99,999",7,1186
51,059,431002,59303,51059431002,"$100,000 to $124,999",7,1165.05
51,059,431002,59303,51059431002,"$125,000 to $149,999",7,NA
51,059,431002,59303,51059431002,"$150,000 to $199,999",7,NA
51,059,431002,59303,51059431002,"$200,000 or more",7,1203.83
51,059,431300,59303,51059431300,"$10,000 to $14,999",2,NA
51,059,431300,59303,51059431300,"$20,000 to $24,999",2,NA
51,059,431300,59303,51059431300,"$25,000 to $29,999",2,NA
51,059,431300,59303,51059431300,"$30,000 to $34,999",2,NA
51,059,431300,59303,51059431300,"$35,000 to $39,999",2,1072
51,059,431300,59303,51059431300,"$45,000 to $49,999",2,NA
51,059,431300,59303,51059431300,"$50,000 to $59,999",2,NA
51,059,431300,59303,51059431300,"$60,000 to $74,999",2,NA
51,059,431300,59303,51059431300,"$75,000 to $99,999",2,1484.5
51,059,431300,59303,51059431300,"$100,000 to $124,999",2,1532
51,059,431300,59303,51059431300,"$125,000 to $149,999",2,1072
51,059,431300,59303,51059431300,"$150,000 to $199,999",2,1402
51,059,431300,59303,51059431300,"$200,000 or more",2,NA
51,059,431300,59303,51059431300,"$10,000 to $14,999",3,NA
51,059,431300,59303,51059431300,"$20,000 to $24,999",3,NA
51,059,431300,59303,51059431300,"$25,000 to $29,999",3,NA
51,059,431300,59303,51059431300,"$30,000 to $34,999",3,NA
51,059,431300,59303,51059431300,"$35,000 to $39,999",3,NA
51,059,431300,59303,51059431300,"$45,000 to $49,999",3,NA
51,059,431300,59303,51059431300,"$50,000 to $59,999",3,1460
51,059,431300,59303,51059431300,"$60,000 to $74,999",3,NA
51,059,431300,59303,51059431300,"$75,000 to $99,999",3,1272.99
51,059,431300,59303,51059431300,"$100,000 to $124,999",3,1468.64
51,059,431300,59303,51059431300,"$125,000 to $149,999",3,1282.11
51,059,431300,59303,51059431300,"$150,000 to $199,999",3,1275.95
51,059,431300,59303,51059431300,"$200,000 or more",3,1313.88
51,059,431300,59303,51059431300,"$10,000 to $14,999",4,NA
51,059,431300,59303,51059431300,"$20,000 to $24,999",4,1496
51,059,431300,59303,51059431300,"$25,000 to $29,999",4,1072
51,059,431300,59303,51059431300,"$30,000 to $34,999",4,1140.75
51,059,431300,59303,51059431300,"$35,000 to $39,999",4,NA
51,059,431300,59303,51059431300,"$45,000 to $49,999",4,1072
51,059,431300,59303,51059431300,"$50,000 to $59,999",4,1072
51,059,431300,59303,51059431300,"$60,000 to $74,999",4,1092.17
51,059,431300,59303,51059431300,"$75,000 to $99,999",4,1113.66
51,059,431300,59303,51059431300,"$100,000 to $124,999",4,1072
51,059,431300,59303,51059431300,"$125,000 to $149,999",4,1180.44
51,059,431300,59303,51059431300,"$150,000 to $199,999",4,1169.22
51,059,431300,59303,51059431300,"$200,000 or more",4,1199.32
51,059,431300,59303,51059431300,"$10,000 to $14,999",5,1218.02
51,059,431300,59303,51059431300,"$20,000 to $24,999",5,NA
51,059,431300,59303,51059431300,"$25,000 to $29,999",5,1393.81
51,059,431300,59303,51059431300,"$30,000 to $34,999",5,NA
51,059,431300,59303,51059431300,"$35,000 to $39,999",5,NA
51,059,431300,59303,51059431300,"$45,000 to $49,999",5,NA
51,059,431300,59303,51059431300,"$50,000 to $59,999",5,1355.09
51,059,431300,59303,51059431300,"$60,000 to $74,999",5,1460
51,059,431300,59303,51059431300,"$75,000 to $99,999",5,1072
51,059,431300,59303,51059431300,"$100,000 to $124,999",5,1179.12
51,059,431300,59303,51059431300,"$125,000 to $149,999",5,1089.09
51,059,431300,59303,51059431300,"$150,000 to $199,999",5,1135.92
51,059,431300,59303,51059431300,"$200,000 or more",5,1170.84
51,059,431300,59303,51059431300,"$10,000 to $14,999",6,NA
51,059,431300,59303,51059431300,"$20,000 to $24,999",6,NA
51,059,431300,59303,51059431300,"$25,000 to $29,999",6,NA
51,059,431300,59303,51059431300,"$30,000 to $34,999",6,NA
51,059,431300,59303,51059431300,"$35,000 to $39,999",6,NA
51,059,431300,59303,51059431300,"$45,000 to $49,999",6,NA
51,059,431300,59303,51059431300,"$50,000 to $59,999",6,NA
51,059,431300,59303,51059431300,"$60,000 to $74,999",6,1072
51,059,431300,59303,51059431300,"$75,000 to $99,999",6,1278.17
51,059,431300,59303,51059431300,"$100,000 to $124,999",6,NA
51,059,431300,59303,51059431300,"$125,000 to $149,999",6,NA
51,059,431300,59303,51059431300,"$150,000 to $199,999",6,1474.98
51,059,431300,59303,51059431300,"$200,000 or more",6,1105.41
51,059,431300,59303,51059431300,"$10,000 to $14,999",7,NA
51,059,431300,59303,51059431300,"$20,000 to $24,999",7,NA
51,059,431300,59303,51059431300,"$25,000 to $29,999",7,NA
51,059,431300,59303,51059431300,"$30,000 to $34,999",7,NA
51,059,431300,59303,51059431300,"$35,000 to $39,999",7,NA
51,059,431300,59303,51059431300,"$45,000 to $49,999",7,NA
51,059,431300,59303,51059431300,"$50,000 to $59,999",7,NA
51,059,431300,59303,51059431300,"$60,000 to $74,999",7,NA
51,059,431300,59303,51059431300,"$75,000 to $99,999",7,1186
51,059,431300,59303,51059431300,"$100,000 to $124,999",7,1165.05
51,059,431300,59303,51059431300,"$125,000 to $149,999",7,NA
51,059,431300,59303,51059431300,"$150,000 to $199,999",7,NA
51,059,431300,59303,51059431300,"$200,000 or more",7,1203.83
51,059,431801,59303,51059431801,"$10,000 to $14,999",2,NA
51,059,431801,59303,51059431801,"$20,000 to $24,999",2,NA
51,059,431801,59303,51059431801,"$25,000 to $29,999",2,NA
51,059,431801,59303,51059431801,"$30,000 to $34,999",2,NA
51,059,431801,59303,51059431801,"$35,000 to $39,999",2,1072
51,059,431801,59303,51059431801,"$45,000 to $49,999",2,NA
51,059,431801,59303,51059431801,"$50,000 to $59,999",2,NA
51,059,431801,59303,51059431801,"$60,000 to $74,999",2,NA
51,059,431801,59303,51059431801,"$75,000 to $99,999",2,1484.5
51,059,431801,59303,51059431801,"$100,000 to $124,999",2,1532
51,059,431801,59303,51059431801,"$125,000 to $149,999",2,1072
51,059,431801,59303,51059431801,"$150,000 to $199,999",2,1402
51,059,431801,59303,51059431801,"$200,000 or more",2,NA
51,059,431801,59303,51059431801,"$10,000 to $14,999",3,NA
51,059,431801,59303,51059431801,"$20,000 to $24,999",3,NA
51,059,431801,59303,51059431801,"$25,000 to $29,999",3,NA
51,059,431801,59303,51059431801,"$30,000 to $34,999",3,NA
51,059,431801,59303,51059431801,"$35,000 to $39,999",3,NA
51,059,431801,59303,51059431801,"$45,000 to $49,999",3,NA
51,059,431801,59303,51059431801,"$50,000 to $59,999",3,1460
51,059,431801,59303,51059431801,"$60,000 to $74,999",3,NA
51,059,431801,59303,51059431801,"$75,000 to $99,999",3,1272.99
51,059,431801,59303,51059431801,"$100,000 to $124,999",3,1468.64
51,059,431801,59303,51059431801,"$125,000 to $149,999",3,1282.11
51,059,431801,59303,51059431801,"$150,000 to $199,999",3,1275.95
51,059,431801,59303,51059431801,"$200,000 or more",3,1313.88
51,059,431801,59303,51059431801,"$10,000 to $14,999",4,NA
51,059,431801,59303,51059431801,"$20,000 to $24,999",4,1496
51,059,431801,59303,51059431801,"$25,000 to $29,999",4,1072
51,059,431801,59303,51059431801,"$30,000 to $34,999",4,1140.75
51,059,431801,59303,51059431801,"$35,000 to $39,999",4,NA
51,059,431801,59303,51059431801,"$45,000 to $49,999",4,1072
51,059,431801,59303,51059431801,"$50,000 to $59,999",4,1072
51,059,431801,59303,51059431801,"$60,000 to $74,999",4,1092.17
51,059,431801,59303,51059431801,"$75,000 to $99,999",4,1113.66
51,059,431801,59303,51059431801,"$100,000 to $124,999",4,1072
51,059,431801,59303,51059431801,"$125,000 to $149,999",4,1180.44
51,059,431801,59303,51059431801,"$150,000 to $199,999",4,1169.22
51,059,431801,59303,51059431801,"$200,000 or more",4,1199.32
51,059,431801,59303,51059431801,"$10,000 to $14,999",5,1218.02
51,059,431801,59303,51059431801,"$20,000 to $24,999",5,NA
51,059,431801,59303,51059431801,"$25,000 to $29,999",5,1393.81
51,059,431801,59303,51059431801,"$30,000 to $34,999",5,NA
51,059,431801,59303,51059431801,"$35,000 to $39,999",5,NA
51,059,431801,59303,51059431801,"$45,000 to $49,999",5,NA
51,059,431801,59303,51059431801,"$50,000 to $59,999",5,1355.09
51,059,431801,59303,51059431801,"$60,000 to $74,999",5,1460
51,059,431801,59303,51059431801,"$75,000 to $99,999",5,1072
51,059,431801,59303,51059431801,"$100,000 to $124,999",5,1179.12
51,059,431801,59303,51059431801,"$125,000 to $149,999",5,1089.09
51,059,431801,59303,51059431801,"$150,000 to $199,999",5,1135.92
51,059,431801,59303,51059431801,"$200,000 or more",5,1170.84
51,059,431801,59303,51059431801,"$10,000 to $14,999",6,NA
51,059,431801,59303,51059431801,"$20,000 to $24,999",6,NA
51,059,431801,59303,51059431801,"$25,000 to $29,999",6,NA
51,059,431801,59303,51059431801,"$30,000 to $34,999",6,NA
51,059,431801,59303,51059431801,"$35,000 to $39,999",6,NA
51,059,431801,59303,51059431801,"$45,000 to $49,999",6,NA
51,059,431801,59303,51059431801,"$50,000 to $59,999",6,NA
51,059,431801,59303,51059431801,"$60,000 to $74,999",6,1072
51,059,431801,59303,51059431801,"$75,000 to $99,999",6,1278.17
51,059,431801,59303,51059431801,"$100,000 to $124,999",6,NA
51,059,431801,59303,51059431801,"$125,000 to $149,999",6,NA
51,059,431801,59303,51059431801,"$150,000 to $199,999",6,1474.98
51,059,431801,59303,51059431801,"$200,000 or more",6,1105.41
51,059,431801,59303,51059431801,"$10,000 to $14,999",7,NA
51,059,431801,59303,51059431801,"$20,000 to $24,999",7,NA
51,059,431801,59303,51059431801,"$25,000 to $29,999",7,NA
51,059,431801,59303,51059431801,"$30,000 to $34,999",7,NA
51,059,431801,59303,51059431801,"$35,000 to $39,999",7,NA
51,059,431801,59303,51059431801,"$45,000 to $49,999",7,NA
51,059,431801,59303,51059431801,"$50,000 to $59,999",7,NA
51,059,431801,59303,51059431801,"$60,000 to $74,999",7,NA
51,059,431801,59303,51059431801,"$75,000 to $99,999",7,1186
51,059,431801,59303,51059431801,"$100,000 to $124,999",7,1165.05
51,059,431801,59303,51059431801,"$125,000 to $149,999",7,NA
51,059,431801,59303,51059431801,"$150,000 to $199,999",7,NA
51,059,431801,59303,51059431801,"$200,000 or more",7,1203.83
51,059,431802,59303,51059431802,"$10,000 to $14,999",2,NA
51,059,431802,59303,51059431802,"$20,000 to $24,999",2,NA
51,059,431802,59303,51059431802,"$25,000 to $29,999",2,NA
51,059,431802,59303,51059431802,"$30,000 to $34,999",2,NA
51,059,431802,59303,51059431802,"$35,000 to $39,999",2,1072
51,059,431802,59303,51059431802,"$45,000 to $49,999",2,NA
51,059,431802,59303,51059431802,"$50,000 to $59,999",2,NA
51,059,431802,59303,51059431802,"$60,000 to $74,999",2,NA
51,059,431802,59303,51059431802,"$75,000 to $99,999",2,1484.5
51,059,431802,59303,51059431802,"$100,000 to $124,999",2,1532
51,059,431802,59303,51059431802,"$125,000 to $149,999",2,1072
51,059,431802,59303,51059431802,"$150,000 to $199,999",2,1402
51,059,431802,59303,51059431802,"$200,000 or more",2,NA
51,059,431802,59303,51059431802,"$10,000 to $14,999",3,NA
51,059,431802,59303,51059431802,"$20,000 to $24,999",3,NA
51,059,431802,59303,51059431802,"$25,000 to $29,999",3,NA
51,059,431802,59303,51059431802,"$30,000 to $34,999",3,NA
51,059,431802,59303,51059431802,"$35,000 to $39,999",3,NA
51,059,431802,59303,51059431802,"$45,000 to $49,999",3,NA
51,059,431802,59303,51059431802,"$50,000 to $59,999",3,1460
51,059,431802,59303,51059431802,"$60,000 to $74,999",3,NA
51,059,431802,59303,51059431802,"$75,000 to $99,999",3,1272.99
51,059,431802,59303,51059431802,"$100,000 to $124,999",3,1468.64
51,059,431802,59303,51059431802,"$125,000 to $149,999",3,1282.11
51,059,431802,59303,51059431802,"$150,000 to $199,999",3,1275.95
51,059,431802,59303,51059431802,"$200,000 or more",3,1313.88
51,059,431802,59303,51059431802,"$10,000 to $14,999",4,NA
51,059,431802,59303,51059431802,"$20,000 to $24,999",4,1496
51,059,431802,59303,51059431802,"$25,000 to $29,999",4,1072
51,059,431802,59303,51059431802,"$30,000 to $34,999",4,1140.75
51,059,431802,59303,51059431802,"$35,000 to $39,999",4,NA
51,059,431802,59303,51059431802,"$45,000 to $49,999",4,1072
51,059,431802,59303,51059431802,"$50,000 to $59,999",4,1072
51,059,431802,59303,51059431802,"$60,000 to $74,999",4,1092.17
51,059,431802,59303,51059431802,"$75,000 to $99,999",4,1113.66
51,059,431802,59303,51059431802,"$100,000 to $124,999",4,1072
51,059,431802,59303,51059431802,"$125,000 to $149,999",4,1180.44
51,059,431802,59303,51059431802,"$150,000 to $199,999",4,1169.22
51,059,431802,59303,51059431802,"$200,000 or more",4,1199.32
51,059,431802,59303,51059431802,"$10,000 to $14,999",5,1218.02
51,059,431802,59303,51059431802,"$20,000 to $24,999",5,NA
51,059,431802,59303,51059431802,"$25,000 to $29,999",5,1393.81
51,059,431802,59303,51059431802,"$30,000 to $34,999",5,NA
51,059,431802,59303,51059431802,"$35,000 to $39,999",5,NA
51,059,431802,59303,51059431802,"$45,000 to $49,999",5,NA
51,059,431802,59303,51059431802,"$50,000 to $59,999",5,1355.09
51,059,431802,59303,51059431802,"$60,000 to $74,999",5,1460
51,059,431802,59303,51059431802,"$75,000 to $99,999",5,1072
51,059,431802,59303,51059431802,"$100,000 to $124,999",5,1179.12
51,059,431802,59303,51059431802,"$125,000 to $149,999",5,1089.09
51,059,431802,59303,51059431802,"$150,000 to $199,999",5,1135.92
51,059,431802,59303,51059431802,"$200,000 or more",5,1170.84
51,059,431802,59303,51059431802,"$10,000 to $14,999",6,NA
51,059,431802,59303,51059431802,"$20,000 to $24,999",6,NA
51,059,431802,59303,51059431802,"$25,000 to $29,999",6,NA
51,059,431802,59303,51059431802,"$30,000 to $34,999",6,NA
51,059,431802,59303,51059431802,"$35,000 to $39,999",6,NA
51,059,431802,59303,51059431802,"$45,000 to $49,999",6,NA
51,059,431802,59303,51059431802,"$50,000 to $59,999",6,NA
51,059,431802,59303,51059431802,"$60,000 to $74,999",6,1072
51,059,431802,59303,51059431802,"$75,000 to $99,999",6,1278.17
51,059,431802,59303,51059431802,"$100,000 to $124,999",6,NA
51,059,431802,59303,51059431802,"$125,000 to $149,999",6,NA
51,059,431802,59303,51059431802,"$150,000 to $199,999",6,1474.98
51,059,431802,59303,51059431802,"$200,000 or more",6,1105.41
51,059,431802,59303,51059431802,"$10,000 to $14,999",7,NA
51,059,431802,59303,51059431802,"$20,000 to $24,999",7,NA
51,059,431802,59303,51059431802,"$25,000 to $29,999",7,NA
51,059,431802,59303,51059431802,"$30,000 to $34,999",7,NA
51,059,431802,59303,51059431802,"$35,000 to $39,999",7,NA
51,059,431802,59303,51059431802,"$45,000 to $49,999",7,NA
51,059,431802,59303,51059431802,"$50,000 to $59,999",7,NA
51,059,431802,59303,51059431802,"$60,000 to $74,999",7,NA
51,059,431802,59303,51059431802,"$75,000 to $99,999",7,1186
51,059,431802,59303,51059431802,"$100,000 to $124,999",7,1165.05
51,059,431802,59303,51059431802,"$125,000 to $149,999",7,NA
51,059,431802,59303,51059431802,"$150,000 to $199,999",7,NA
51,059,431802,59303,51059431802,"$200,000 or more",7,1203.83
51,059,431900,59303,51059431900,"$10,000 to $14,999",2,NA
51,059,431900,59303,51059431900,"$20,000 to $24,999",2,NA
51,059,431900,59303,51059431900,"$25,000 to $29,999",2,NA
51,059,431900,59303,51059431900,"$30,000 to $34,999",2,NA
51,059,431900,59303,51059431900,"$35,000 to $39,999",2,1072
51,059,431900,59303,51059431900,"$45,000 to $49,999",2,NA
51,059,431900,59303,51059431900,"$50,000 to $59,999",2,NA
51,059,431900,59303,51059431900,"$60,000 to $74,999",2,NA
51,059,431900,59303,51059431900,"$75,000 to $99,999",2,1484.5
51,059,431900,59303,51059431900,"$100,000 to $124,999",2,1532
51,059,431900,59303,51059431900,"$125,000 to $149,999",2,1072
51,059,431900,59303,51059431900,"$150,000 to $199,999",2,1402
51,059,431900,59303,51059431900,"$200,000 or more",2,NA
51,059,431900,59303,51059431900,"$10,000 to $14,999",3,NA
51,059,431900,59303,51059431900,"$20,000 to $24,999",3,NA
51,059,431900,59303,51059431900,"$25,000 to $29,999",3,NA
51,059,431900,59303,51059431900,"$30,000 to $34,999",3,NA
51,059,431900,59303,51059431900,"$35,000 to $39,999",3,NA
51,059,431900,59303,51059431900,"$45,000 to $49,999",3,NA
51,059,431900,59303,51059431900,"$50,000 to $59,999",3,1460
51,059,431900,59303,51059431900,"$60,000 to $74,999",3,NA
51,059,431900,59303,51059431900,"$75,000 to $99,999",3,1272.99
51,059,431900,59303,51059431900,"$100,000 to $124,999",3,1468.64
51,059,431900,59303,51059431900,"$125,000 to $149,999",3,1282.11
51,059,431900,59303,51059431900,"$150,000 to $199,999",3,1275.95
51,059,431900,59303,51059431900,"$200,000 or more",3,1313.88
51,059,431900,59303,51059431900,"$10,000 to $14,999",4,NA
51,059,431900,59303,51059431900,"$20,000 to $24,999",4,1496
51,059,431900,59303,51059431900,"$25,000 to $29,999",4,1072
51,059,431900,59303,51059431900,"$30,000 to $34,999",4,1140.75
51,059,431900,59303,51059431900,"$35,000 to $39,999",4,NA
51,059,431900,59303,51059431900,"$45,000 to $49,999",4,1072
51,059,431900,59303,51059431900,"$50,000 to $59,999",4,1072
51,059,431900,59303,51059431900,"$60,000 to $74,999",4,1092.17
51,059,431900,59303,51059431900,"$75,000 to $99,999",4,1113.66
51,059,431900,59303,51059431900,"$100,000 to $124,999",4,1072
51,059,431900,59303,51059431900,"$125,000 to $149,999",4,1180.44
51,059,431900,59303,51059431900,"$150,000 to $199,999",4,1169.22
51,059,431900,59303,51059431900,"$200,000 or more",4,1199.32
51,059,431900,59303,51059431900,"$10,000 to $14,999",5,1218.02
51,059,431900,59303,51059431900,"$20,000 to $24,999",5,NA
51,059,431900,59303,51059431900,"$25,000 to $29,999",5,1393.81
51,059,431900,59303,51059431900,"$30,000 to $34,999",5,NA
51,059,431900,59303,51059431900,"$35,000 to $39,999",5,NA
51,059,431900,59303,51059431900,"$45,000 to $49,999",5,NA
51,059,431900,59303,51059431900,"$50,000 to $59,999",5,1355.09
51,059,431900,59303,51059431900,"$60,000 to $74,999",5,1460
51,059,431900,59303,51059431900,"$75,000 to $99,999",5,1072
51,059,431900,59303,51059431900,"$100,000 to $124,999",5,1179.12
51,059,431900,59303,51059431900,"$125,000 to $149,999",5,1089.09
51,059,431900,59303,51059431900,"$150,000 to $199,999",5,1135.92
51,059,431900,59303,51059431900,"$200,000 or more",5,1170.84
51,059,431900,59303,51059431900,"$10,000 to $14,999",6,NA
51,059,431900,59303,51059431900,"$20,000 to $24,999",6,NA
51,059,431900,59303,51059431900,"$25,000 to $29,999",6,NA
51,059,431900,59303,51059431900,"$30,000 to $34,999",6,NA
